X12,Y12,Z12
,,
,,
604.02838,-87.09695,993.56787
,,
,,
,,
591.54175,-82.40771,993.91724
587.99634,-81.98481,994.1071199999999
,,
583.2396200000001,-80.71061999999999,993.98364
,,
,,
571.85144,-76.73073000000001,995.28729
568.66846,-75.26252,995.61194
565.3756099999999,-73.96852,995.81464
,,
558.20642,-70.84908,998.1635699999999
554.08514,-69.49293,999.0753800000001
551.88263,-68.43455,1000.15082
548.90631,-67.4073,1000.8126800000001
546.4395099999999,-66.28088000000001,1001.7257699999999
541.79132,-63.91536,1003.64941
540.43896,-63.382580000000004,1004.51935
537.50195,-62.34005,1005.7764300000001
536.94135,-62.57623,1006.4472699999999
532.46313,-61.2135,1008.1812699999999
532.20789,-61.403169999999996,1008.2061199999999
530.28955,-60.511,1009.5084800000001
527.25128,-59.06052,1010.98004
,,
,,
,,
,,
,,
,,
,,
,,
510.36267000000004,-54.95316,1015.98285
509.8985,-55.490359999999995,1015.4326199999999
509.19583,-55.73675,1015.49823
505.04807,-54.24211999999999,1016.97614
503.3573,-53.94673,1017.12775
503.81631,-55.1599,1015.3522300000001
503.48782,-55.15194,1015.1823099999999
502.73154000000005,-55.318090000000005,1015.0100699999999
502.21695,-55.51882,1015.1077300000001
501.16559000000007,-55.88746,1015.2066699999999
497.78225999999995,-54.421490000000006,1016.0424800000001
496.59740999999997,-54.383030000000005,1016.5518800000001
,,
495.99942000000004,-55.39671,1015.2329699999999
495.70676,-55.533269999999995,1015.11041
495.2153,-55.958,1015.3884300000001
494.91187,-56.146190000000004,1015.37689
494.32199,-56.554759999999995,1015.4603300000001
494.32199,-56.554759999999995,1015.4603300000001
494.18143,-55.87693,1015.1366
,,
491.62710999999996,-54.8307,1016.40894
491.27795,-54.783559999999994,1016.4739999999999
490.73727,-54.73531,1016.6337900000001
490.49990999999994,-54.666180000000004,1016.5896
,,
489.73782,-54.61959,1016.86584
489.73782,-54.61959,1016.86584
,,
,,
491.75189000000006,-57.209480000000006,1016.0260599999999
491.6933,-57.255030000000005,1016.16455
492.42883,-57.72104,1015.9657
492.45224,-58.03776,1015.80988
492.06204,-58.18493,1016.37823
491.74704,-58.35645,1017.06348
491.55701,-58.73307,1016.74731
491.47305,-58.793369999999996,1016.8304400000001
491.51529000000005,-58.865759999999995,1017.1826800000001
491.29141,-59.04684,1017.45386
491.05957,-59.193819999999995,1017.63593
491.60547,-60.066669999999995,1017.24603
492.71502999999996,-61.28229,1016.9949300000001
,,
,,
493.53137000000004,-62.745819999999995,1016.7215
493.53137000000004,-62.745819999999995,1016.7215
493.4075,-63.16211,1017.03479
493.03424,-63.70535,1017.13049
492.65454000000005,-63.9912,1017.5405900000001
492.44177,-64.24348,1017.7749
492.16083,-64.34744,1018.0306400000001
495.88925,-66.61386999999999,1016.65881
495.60413,-67.47537,1017.15979
495.12814000000003,-68.03471,1017.2185699999999
495.60860999999994,-68.54338,1017.21838
,,
497.62933,-72.53909,1016.1823099999999
498.24554000000006,-73.59291999999999,1015.9411
497.41272000000004,-73.6686,1016.55658
496.77045,-74.32455,1016.8869599999999
501.10357999999997,-78.70872,1014.63672
499.2388,-78.67703,1015.5368
