X9,Y9,Z9
876.10205,-503.99429000000003,991.27356
873.14465,-498.52332,991.24896
872.30994,-495.42925999999994,991.47125
871.1618,-492.49411,990.8338
870.35376,-488.27774000000005,991.1080900000001
868.9967,-484.25967,990.53577
867.9022199999999,-480.08603,989.98035
867.18109,-476.30521,989.84369
865.99469,-471.73330999999996,989.3435099999999
865.3400300000001,-466.80161,988.8449699999999
864.0726900000001,-461.93285999999995,988.2179
863.21924,-456.80532999999997,987.8045
861.39349,-451.85684000000003,987.4411
860.42126,-446.80289000000005,987.09955
859.4415300000001,-441.58675999999997,987.5712900000001
858.36548,-436.16165,987.2882099999999
857.18835,-430.79416,987.15582
856.23407,-425.54614000000004,987.5296
854.35181,-420.18698,987.6420300000001
853.1203,-414.65689,988.02307
851.32422,-409.39896,988.9595300000001
850.04932,-404.72049,990.2085599999999
847.95245,-398.80664,991.22827
846.1873800000001,-393.97927999999996,993.09552
844.4191300000001,-389.29269,995.02948
842.47656,-385.40237,996.43927
840.7869900000001,-380.9389,998.6812699999999
837.8172,-376.82462000000004,1000.3317900000001
836.2601900000001,-373.7699,1002.3190900000001
834.76642,-370.98019,1004.8294699999999
832.29675,-367.31137,1006.8175699999999
830.20898,-364.93411000000003,1008.56696
827.86127,-361.89322000000004,1010.2131300000001
826.44244,-360.26886,1012.6859699999999
823.81458,-358.60452000000004,1014.7910199999999
821.71552,-356.69437,1016.3765900000001
819.63483,-355.8559,1018.2829
817.61102,-354.74106,1020.3539400000001
815.7878400000001,-353.42712,1022.46063
814.3761599999999,-353.28937,1023.8264800000001
811.94055,-353.37311,1024.9856
810.2923,-353.72324,1026.9724099999999
808.6311599999999,-354.33957000000004,1027.88562
806.7814900000001,-355.70977999999997,1029.2690400000001
805.26123,-356.99832000000004,1029.75781
802.9068,-358.14285,1030.72522
800.9522099999999,-359.7597,1031.26404
799.81458,-361.12415,1032.2572
797.8944700000001,-363.12369,1032.15271
795.65747,-365.04596000000004,1032.4657
794.56622,-367.30396,1033.1812699999998
792.77197,-369.55682,1033.59033
791.2803299999999,-372.68906,1033.6965300000002
790.13062,-374.75229,1034.03699
788.18597,-377.3421,1034.23669
787.30328,-379.86441,1034.8972199999998
785.81665,-382.71948,1035.1366
784.8413099999999,-385.2908,1035.80859
783.59302,-388.36208999999997,1036.43665
782.65253,-390.59589,1037.1838400000001
781.67487,-393.5751,1037.79968
780.95099,-396.58374,1038.7789300000002
779.62573,-399.00156,1039.04041
778.07318,-401.65686,1039.67395
777.7930299999999,-404.52628,1040.00732
776.58167,-407.33898999999997,1040.4491
776.1695599999999,-409.62347,1041.40454
775.0658599999999,-411.76459,1041.8031
774.70569,-413.82837,1041.9555699999999
773.8891,-416.13922,1042.5629900000001
773.4612400000001,-418.10812000000004,1043.23486
773.23016,-419.69888,1043.8538800000001
772.87305,-421.70462000000003,1044.14331
772.4050900000001,-423.08477999999997,1044.30798
772.71185,-424.44208,1044.74561
772.15515,-425.44434,1044.98206
773.75189,-427.30563,1045.4851099999998
772.7724599999999,-427.65216,1045.21423
772.45032,-428.32791,1045.1671099999999
773.04877,-429.36639,1045.13672
774.24762,-430.05304,1045.45581
773.7569,-429.87462999999997,1044.73169
773.92944,-429.82312,1044.80591
774.9469,-430.73575,1044.73535
775.625,-430.90942,1044.4923099999999
776.2424900000001,-430.68118,1043.83325
776.79425,-430.64966,1043.25281
777.43341,-430.23360999999994,1042.72449
778.0645099999999,-429.87143,1042.4668
779.6264,-429.15567000000004,1041.08301
780.46204,-428.82937999999996,1040.80286
782.00775,-427.38300000000004,1040.33875
783.2984,-426.48917,1039.77283
785.21411,-425.72012,1039.6123
786.38397,-423.53058,1038.77917
788.67413,-422.52855999999997,1038.36511
789.71545,-420.47559,1037.68347
791.76685,-418.14856000000003,1037.25098
793.57092,-416.43362,1036.39392
794.97687,-414.73511,1036.19751
797.2417,-412.10669,1035.93164
798.55365,-410.2504,1035.45129
800.39984,-407.5098,1034.97229
802.36761,-405.04785,1034.9675300000001
804.7902799999999,-401.95117,1035.03552
807.2431,-398.98248,1034.68188
808.92975,-395.85104,1034.71729
811.6218299999999,-392.84305,1034.67871
813.8840299999999,-390.29846000000003,1034.71265
815.87305,-386.83551,1034.76465
818.93732,-383.69973999999996,1034.75269
821.07556,-380.48708999999997,1035.2440199999999
823.18182,-377.72208,1035.14429
825.4442700000001,-374.73138,1035.13318
828.77478,-372.44391,1035.54004
830.2204,-369.08087,1035.23718
833.03571,-366.79141,1035.4937699999998
835.15918,-364.05731000000003,1035.5842300000002
837.39417,-361.8544,1036.02563
840.54126,-359.30676,1036.64917
841.9547699999999,-357.06165,1036.646
844.6248800000001,-355.41379,1037.46619
846.5136699999999,-353.2991,1037.85608
847.96985,-350.83243,1038.3923300000001
849.91205,-348.98737,1039.16443
852.0723300000001,-347.3298,1040.22522
854.24902,-345.82635,1041.34668
855.4881,-343.95078,1042.36646
856.6618,-342.81271,1043.4511699999998
858.1153,-341.7598,1044.61621
858.83875,-341.03891,1046.11096
859.61475,-339.96851000000004,1046.9387199999999
861.67218,-339.64886,1048.47925
862.52856,-339.42905,1049.54419
862.71411,-339.34601000000004,1050.62561
864.15802,-339.27875,1051.5194099999999
865.12537,-339.39731,1052.16931
865.6987300000001,-339.96335,1052.87329
866.28271,-340.38498,1052.65198
867.3942300000001,-340.87161000000003,1052.97815
867.9118699999999,-341.71578999999997,1052.67456
868.8726199999999,-342.48111,1052.78027
869.66949,-343.18908999999996,1052.6425800000002
869.93365,-343.97488,1052.41028
870.6882300000001,-344.83737,1052.76501
871.16437,-345.62045,1053.03137
871.64844,-347.29282,1053.18506
872.1123699999999,-348.26205,1053.90649
871.93066,-349.42862,1054.3101800000002
871.65619,-349.95651000000004,1054.6389199999999
871.1876199999999,-351.10629,1055.91333
871.28717,-352.03439,1056.64014
871.7768599999999,-353.24521,1058.0459
871.32843,-354.40072999999995,1059.5750699999999
870.9541,-355.2735,1061.72754
870.8380099999999,-356.17929,1063.51624
870.9636199999999,-357.71051,1066.11255
870.70154,-358.54458999999997,1067.92822
870.59204,-359.20337,1069.9895
869.8977699999999,-359.76144,1072.15979
870.0214199999999,-359.81973,1074.6069300000001
869.97406,-360.55972,1077.04712
869.0709800000001,-360.74088,1078.13647
869.08636,-361.11871,1079.97461
868.98151,-361.00485,1081.75171
868.6574699999999,-361.14367999999996,1082.95337
869.0006699999999,-361.08762,1084.19446
869.14905,-361.1756,1084.9884
869.39661,-361.18292,1086.3064
869.8154900000001,-361.36899,1087.11926
870.0210599999999,-361.30978,1087.38696
870.0210599999999,-361.30978,1087.38696
870.35645,-360.79614,1087.59949
871.62134,-361.66397,1088.26831
872.2365699999999,-361.50296000000003,1088.16907
872.34283,-361.67249,1087.64063
874.5036,-362.24948,1087.80469
874.61682,-361.79797,1086.80139
875.8657800000001,-361.60437,1085.89417
876.67291,-361.57114,1085.63135
876.85516,-361.67215,1085.51953
878.00671,-361.59119,1085.37402
878.7813699999999,-361.37616,1084.50464
880.03711,-361.52316,1084.54749
881.29205,-361.78674,1085.26611
881.9381099999999,-361.32776,1085.22437
883.11694,-361.15985,1085.67285
883.4892,-361.2561,1086.31909
884.3176900000001,-360.74335,1087.04663
884.9418300000001,-360.52524,1087.5658
885.7711800000001,-360.4801,1088.24829
886.54944,-360.41412,1088.72168
