X10,Y10,Z10
757.9137,79.70889,963.6369599999999
751.86658,82.33221,963.6301900000001
748.2993799999999,83.91663,963.68854
744.9613,85.28739,963.6560099999999
742.06073,86.67116999999999,963.55865
738.39337,87.90096,963.70929
735.4820599999999,89.15649,963.68707
732.41339,90.11986999999999,963.8563199999999
729.2981,91.24139,963.64728
726.2497599999999,92.06419,963.7768599999999
723.28705,92.90621999999999,963.6429400000001
720.45343,93.47314,963.7813699999999
718.23163,93.78522,963.44568
715.13672,94.15706,963.47778
712.96857,94.37836,963.40161
710.47107,94.51649,962.98773
708.44513,94.31087,962.7850300000001
706.2605,93.97235,962.75854
704.08508,93.87741,962.5767199999999
701.94757,93.87241,962.44574
700.23492,93.57539,962.5083599999999
697.97504,93.38231,962.57391
696.1458700000001,93.67374000000001,962.5894800000001
694.53088,93.76355,962.8286099999999
692.4581900000001,93.68732,962.87781
690.6394,93.44453,963.27856
688.31018,93.68841,963.49591
686.71863,94.2622,963.84064
685.18127,94.34451,964.19611
683.1521,94.63233000000001,964.3878800000001
682.1234099999999,94.63954,964.88684
680.20032,94.89001,965.0676300000001
678.8969099999999,94.84295999999999,965.1818199999999
676.8562,95.15943,965.2648300000001
675.45459,95.06949,965.3991699999999
674.04291,95.46181,965.49365
672.84796,95.22851999999999,965.02759
671.39423,95.1666,964.9931
670.12732,95.28005999999999,964.90045
668.8847,95.0186,964.5999800000001
667.8532700000001,94.97225999999999,964.5582300000001
666.3467400000001,94.98694,964.2711199999999
665.38959,94.93219,964.20203
664.12933,94.80423,963.96204
662.84363,94.50742,963.82666
662.13367,94.42771,963.6854900000001
661.5336900000001,94.50135999999999,963.58923
660.40472,94.14108,963.2896699999999
659.94037,94.12094,963.2675199999999
658.77527,93.91226999999999,963.11603
658.35229,93.90128,963.2768599999999
657.8720099999999,93.62668000000001,963.3892199999999
657.23407,93.62205,963.35907
656.7780799999999,93.32431,963.5119599999999
656.38171,93.35792,963.5405300000001
655.8924,93.2349,963.76855
655.6080900000001,92.96542,963.8512
655.33105,92.73444,963.9580699999999
655.18457,92.62233,963.8928199999999
654.78265,92.6077,963.8702400000001
654.73492,92.43819,963.84406
654.66492,92.09907,963.7484699999999
654.62567,91.9482,963.6629
654.59137,91.93513,963.5999800000001
654.4223,91.70694,963.4752199999999
654.36932,91.37225,963.2420699999999
654.16943,91.257,963.2384599999999
653.97333,91.18356,963.1460000000001
653.92993,91.10076,963.1649199999999
653.86072,91.05915,963.1699800000001
653.77441,90.90381,963.20215
653.7746599999999,90.82365,963.2498199999999
653.8095099999999,90.52877,963.05988
654.11438,90.15179,962.96484
654.36456,89.94206,962.96906
654.33643,89.5178,962.83783
654.0228900000001,89.14429,962.83545
654.04193,88.63028,962.96277
654.30029,88.19098000000001,962.73315
654.77521,87.60059,962.64301
654.95447,86.91535999999999,962.5658599999999
654.94299,86.26876,962.44702
655.13708,85.44282,962.3878199999999
655.7674,84.41946999999999,962.3317900000001
656.41498,83.79571999999999,962.44214
657.12469,82.62772,962.22815
657.51007,81.89354,962.14307
657.58722,81.01098,962.27179
658.65057,79.82431,962.26245
659.1856700000001,78.70100000000001,962.37134
659.62054,77.69954,962.4884599999999
660.18469,76.6442,962.4174199999999
660.71265,75.50026,962.37408
661.4554400000001,74.35516,962.3703
661.90253,73.04358,962.35016
662.1877400000001,71.69986,962.47656
662.78497,70.51718000000001,962.54645
662.98926,69.24661,962.44281
663.5208700000001,67.83530999999999,962.1831699999999
664.4397,66.39265,962.29297
665.02258,64.77415,962.3936800000001
665.48041,63.30035,962.4011199999999
665.82422,61.77328000000001,962.48059
666.43164,60.16871999999999,962.42084
666.68781,58.91423,962.5800199999999
667.52869,57.13446999999999,962.72546
668.44519,55.32751999999999,962.51886
668.84546,53.75942,962.3961800000001
668.9470200000001,52.66455,962.2650800000001
669.9314,50.83202,962.12714
670.5993,49.3811,961.9612400000001
670.94183,48.068000000000005,961.69702
672.05908,46.17341,961.1519199999999
673.13007,44.55226,960.89825
673.93243,43.32963,960.45526
675.15088,41.6197,960.2185099999999
676.21802,40.05356,959.8879400000001
677.57037,38.400059999999996,959.43213
679.29767,36.64573,959.5773300000001
680.85638,35.112190000000005,959.12671
682.27594,33.2918,959.3450300000001
683.97308,31.216959999999997,959.1731599999999
685.71979,29.51264,959.5824
687.17926,27.52215,959.7805800000001
688.95868,25.224729999999997,960.1137699999999
690.3299599999999,22.80898,960.36328
691.87714,21.01747,960.89813
693.18256,18.92791,960.9731400000001
695.0777,16.69823,961.1962900000001
696.28827,14.17397,961.7813699999999
697.38892,12.30604,962.05933
698.5314900000001,9.97134,962.14392
700.02075,7.50771,962.06171
700.80182,5.81763,961.98047
701.23645,3.6993699999999996,961.62756
702.6693700000001,1.7000099999999998,961.4235800000001
703.07898,-0.53099,960.6226800000001
703.80945,-2.30527,960.0438199999999
704.25708,-4.09039,959.47778
705.3939799999999,-6.20771,958.25537
705.9930400000001,-8.23874,957.3172599999999
706.84717,-10.00313,956.0918
707.7348,-11.834710000000001,955.3245800000001
708.81097,-13.60714,954.09125
709.7758200000001,-15.689160000000001,953.20068
710.62921,-17.21445,952.2325400000001
711.85284,-19.1738,951.6131
712.76935,-20.777839999999998,950.7968099999999
714.30048,-22.404420000000002,950.9710699999999
715.6884200000001,-23.374229999999997,951.1895099999999
717.40161,-25.05963,951.89575
717.5097,-25.530620000000003,952.3601699999999
718.7665400000001,-26.76326,953.3507699999999
719.98914,-27.779059999999998,954.37085
721.32751,-29.09137,955.84869
722.638,-30.149420000000003,957.3399
723.81616,-31.40182,958.89764
724.6120599999999,-32.18634,960.8814699999999
725.47223,-33.253190000000004,962.77185
726.47858,-34.27604,964.7946800000001
726.95746,-35.17112,966.8923300000001
727.98065,-36.37328,968.50214
727.9653900000001,-36.67843,970.20685
728.5849,-37.29912,972.01886
728.6487400000001,-38.2735,973.69
729.2545200000001,-38.81268,975.3999
729.6628400000001,-39.36739,976.39905
731.0111099999999,-40.587759999999996,977.51898
731.1301900000001,-40.707840000000004,978.2750900000001
731.91479,-41.21589,978.99738
732.64459,-41.660920000000004,979.4118
734.18335,-42.74479,979.82465
734.9757099999999,-43.28175,979.5668900000001
735.83649,-43.94553,979.37085
737.11365,-44.94103,979.07275
738.43457,-45.36674,978.59741
739.17603,-45.78637,978.05707
740.1427,-46.22985,977.4735699999999
741.27576,-46.34474,977.01141
742.3469200000001,-46.47119,976.5700699999999
742.83301,-46.26828,975.88025
743.4741799999999,-46.117090000000005,975.51166
744.25867,-46.18817,975.3969099999999
745.0690900000001,-45.92305,975.42853
745.14465,-45.620459999999994,975.6989699999999
745.56317,-45.53184,976.08655
746.1556400000001,-45.84406,976.71405
745.5105,-45.14626,976.73151
746.0376,-45.27247,977.6618699999999
746.1543,-45.53995,978.48468
746.7755099999999,-45.76432,979.0980199999999
747.57391,-46.239340000000006,979.88812
747.74823,-46.79228,980.4129
748.39032,-47.23402,980.7471300000001
748.70825,-47.7228,981.53516
748.98334,-48.09333,981.68585
748.91522,-48.86525,981.6173699999999
749.0061,-49.49837,981.64166
749.0105,-49.96508,981.2100800000001
749.07587,-50.16469,980.93799
749.19208,-50.61935,980.02295
749.33209,-50.67968,978.97589
749.14063,-50.772290000000005,978.0097
749.35028,-50.71817,976.7199699999999
749.59747,-50.91813,975.7239400000001
749.52588,-50.69115,974.26599
749.6956799999999,-50.76507,972.8629199999999
749.8587,-50.76331,971.7576300000001
750.15698,-50.68013,970.57715
750.11127,-50.64548,969.7208300000001
750.7153900000001,-50.7371,968.95685
